recipe_id,recipe_nm_ko,servings,ty_nm,cooking_time,level_nm,ingredient_full,step_text,tag
504,대패삼겹살숙주볶음,4,메인반찬,15,아무나,"['대패삼겹살 400g', '숙주나물                                                                                300g 1봉지', '대파 1/2뿌리', '팽이버섯 1/2봉지', '청양고추 1개', '다진마늘 1큰술', '굴소스 4큰술', '맛술(미림) 1큰술', '후추 1/2티스푼', '통깨 약간']","['1. 오늘 만들 돼지고기 숙주볶음은\n아삭하니 살아있는 숙주의 식감을 살리기 위해서\n후다닥 빨리 볶는게 중요하기 때문에 \n얇은 대패삼겹살을 쓸겁니다요.', '2. 대패삼겹살과 공동 주인공 \n숙주나물도 한봉지 준비하시고요.', '3. 팽이버섯은 반봉지만 쓸껀디 잘게 찢어놓으시고', '4. 대파와 청양고추도 적당한 크기로 썬디 청양고추는 반으로 갈라서 잘게 썰어줍시다잉 ^^', '5. 다진마늘 1아빠숟가락도 가져오시고요.', '6. 숙주는 씻어서 물기를 빼놓읍시다욧 !!!', '7. 먼저 움푹한 궁중후라이팬에 대패삼겹살을 넣고\n후추 1/2 티스푼과 다진마늘 1아빠숟가락을 넣은뒤\n불을 켜고 볶아줄껀디', '8. 볶는 도중에 맛술 1아빠 숟가락을 넣으면 풍미가 훨 좋아지고 돼지고기 잡내도 잡아줘불죠 ^^\n루비씨 집밥레시피 매니아라믄 \n인쟈 이런 맛술 하나씩은 집에 준비해두시죠잉 ???', '9. 고기가 다 익을때까지 볶아줘야\n숙주를 후다닥 처리할수 있것쥬????', '10. 이제 잘익은 고기에 숙주를 넣고', '11. 마법의 소스라 불리는 굴소스 4아빠숟가락을 뿌려준뒤', '12. 센불에서 허벌라게 후다닥 볶아부쇼!!!\n숙주볶는 시간은 30초 정도만!!!\n숨이 너무 죽으믄 맛 없당께요.\n눈으로 보기에 아직 숙주가 뻣뻣해보여도 요리가 다되면 그 열기에 숨이 팍 죽어부니께\n걱정말고 살짜기만 볶아주시쇼.', '13. 마지막에는 나머지 채소들을 다 넣고\n10초만 더 휘리릭 볶아주면', '14. 맛있는 대패삼겹살 숙주볶음 완성!!!\n겁나게 쉽쥬???', '15. 마무리로 통깨 솔솔~~\n꼬소하니 맛난 냄시가 온 집에 팍팍 풍겨부네요.', '16. 한젓가락 크게 집어 묵어도 하나도 안짠께 \n걱정 붙들어 매시고 팍팍 드시쇼.\n입안 가득 숙주의 아삭함이 느껴지실꺼임.', '17. 밥에 얹어 묵어도 징허니 맛나쥬.\n아이들도 겁나게 좋아라하는 반찬이 되부는 순간 !!!\n맛있고 간단하고 왕푸짐한 \n대패삼겹살 숙주볶음 ~\n마법의 굴소스가 당신의 요리스킬을 15강 풀강화로 업그레이드 시켜줄겁니다요.\n언능 해드시쇼!!!']","['돼지고기요리', '대패삼겹살', '굴소스요리', '굴소스숙주볶음', '숙주나물요리', '야식', '술안주', '손님초대요리']"
505,닭안심구이,,메인반찬,,,"['닭안심 200g', '샐러드용아채 30g', '간장 4T', '설탕 2T', '다진 파 1t', '다진 마늘 1T', '후추 조금', '깨 조금', '참기름 1t']","['1. 닭안심은 양념에 버무려 미리 밑간을 해둡니다.', '2. 최소 30분 전에 버무려 두시면 간이 속까지 베어들어 맛있어요.', '3. 베이비 채소는 얼음물에 담궈 싱싱하게~', '4. 달궈진 후라이팬에 기름을 두르고 중불에서 간이 벤 닭안심을 앞뒤로 노릇노릇~ 맛있게 구워내 주세요.', '5. 맛있게 구워졌지요?.. 그냥 요렇게 먹어도 맛있지만.. 샐러드용 야채위에 올려내니 더욱 맛스럽고..~ 산뜻해 보이는것 같아요.', '6. 얼음물에 담궈뒀던 베이비 채소는 물기를 털고 접시에 담아주세요.', '7. 잘 구워낸 닭안심을 올리고 돈가스 소스 혹은 저처럼 마요네즈를 살짝 뿌려내 보세요!..']",[]
506,토마토계란볶음,2,메인반찬,30,아무나,"['계란 2개', '토마토 4개', '다진파 약간', '소금 약간', '후춧가루 약간', '설탕                                                                                또는 꿀 1/2큰술']","['1. 계란 2개를 알끈을 제거하고 \n휘리릭~~~\n소금 한꼬집을 넣고 \n저어줍니다.다이어트가 아니라면 \n계란을 2배로 사용해도 좋아요^^', '2. 달궈진 팬에 올리브유 1/2큰술을 넣고\n계란물을 부어준 후', '3. 휘저어서 스크램블을 만들어 줍니다.', '4. 토마토 4개를 먹기 좋게 잘라주고', '5. 달궈진 팬에 올리브유 1/2큰술을 넣고 \n쎈불에서 재빨리 볶아줍니다.강불', '6. 토마토가 어느정도 볶아지면\n만들어 놓은 스크램블을 넣고중불', '7. 설탕 (또는 꿀) 1/2큰술과\n소금,후춧가루 약간으로 간을 하고 볶아줍니다.\n다진 파도 적당히 뿌려줍니다.단맛과 짠맛은 입맛에 맞게 가감해 주세요.', '8. 토마토에서 물이 나와서 촉촉하니\n계란과 토마토의 어우러지는 맛이 참 부드럽고 좋습니다.계란과 토마토의 비율은 \n1:2 \n1:1\n2:1\n개인의 취향에 따라 맘껏 만들어 드세요.']","['계란토마토볶음', '다이어트식', '초간단아침식사']"
507,양배추쌈,4,메인반찬,60,초급,"['양배추 ', '밥 ', '쪽파 ', '청양고추 ', '고추장 2스푼', '된장 1스푼', '올리고당 1스푼', '통깨 1/2스푼', '참기름 1스푼', '다진 마늘 1/2스푼']","['1. 양배추 1/4통 준비했어요. 양배추는 요렇게 딱딱한 심지는 잘라주시구요.', '2. 잎을 하나하나 떼어줍니다. 겉에 있는 양배추잎만 사용하고 속에 있는 노란 양배추잎은 샐러드로 사용하심 됩니다.', '3. 양배추 겉잎을 흐르는 물에 씻고 쪄주시면 되는데요. 너무 오래 찌지 마시고 양배추가 살짝 투명할 정도로만 쪄주시면 됩니다. 그래야 물르지도 않고 아삭하니 맛나요.', '4. 양배추 겉잎이 아주 적당히 쪄졌네요. 좀 식혔다가 싸주시면 됩니다', '5. 양배추 잎이 식는동안 양념장을 만들어볼게요. 고추장 2스푼, 된장 1스푼, 올리고당 1스푼, 통깨 반스푼, 참기름 1스푼, 다진마늘 반스푼, 쪽파, 청양고추 쫑쫑 썰어서 넣고 골고루 섞어주시면 완성입니다.', '6. 밥도 미리해서 식혀 놓았구요.', '7. 양배추잎을 나무도마 위에 올리고 그 위에 밥을 반만 올려서 펴주세요.', '8. 그리고 돌돌 말아주시면 양배추 쌈밥 완성 입니다.', '9. 다 만들어진 양배추 쌈밥을 칼로 썰어볼게요. 요렇게 삼등분 하니까 한입 크기더라구요.', '10. 한입크기의 양배추쌈밥을 완성접시에 올리고', '11. 만들어놓은 양념장을 양배추 쌈밥 위에 올려주면 완성입니다.']",[]
508,묵은지김치찜,4,메인반찬,60,초급,"['묵은지 1/2포기', '통삼겹살                                                                                4~500g 1줄', '물 적당량', '고춧가루 3T', '된장 1T', '설탕 2T', '다진 마늘 1T']","['1. 먼저 통삼겹을 큼지막하게 썰어줍니다.', '2. 냄비에 김치와 삼겹살을 채워 넣어요!', '3. 물을 넣고 끓여줍니다.강불', '4. 물이 끓으면 중불로 줄이고 양념을 넣어주세요.', '5. 뚜껑을 닫고 20분정도 끓여줍니다.중약불', '6. 고기, 김치를 한번씩 뒤집어주세요.생략가능', '7. 뚜껑을 닫고 약불에서 20분 더 끓여주세요.', '8. 고기를 먹기 좋게 썰어 셋팅 하면 완성~']","['얌무', '김치찜', '자취요리', '손님초대요리', '손님접대', '간단레시피', '초대요리레시피', '김치요리', '돼지고기요리']"
509,돼지고기볶음,4,메인반찬,30,아무나,"['돼지고기목살 600g', '대파 2T', '양파 1/2개', '청양고추 3개', '붉은고추 2개', '진간장 2T', '굴소스 1T', '마늘 1T', '올리고당 2T', '참기름 1T', '미림 1T']","['1. 돼지고기 목살로 600g 준비했고요.\n목살은 적당히 기름기가 있어서 \n볶음으로 만들어 놓으면 \n고소한 맛도 좋고\n고기 육질도 부드러워요.\n후라이팬 26cm에 고기 올리고요.', '2. 마늘 1 큰 술 투하해서 \n고기랑 같이 센 불로 볶아줍니다.\n마늘을 넣어서 \n고기 잡내도 잡아주고\n맛깔진 맛도 내줍니다.', '3. 고기가 어느 정도 익었으면\n진간장 2큰술 넣고\n굴소스 1큰술 넣어 \n간을 더해줍니다.', '4. 올리고당 2큰술 넣어 \n윤기를 만들어주고요.\n참기름 1큰술 넣어 \n고소한 맛 내주고요.\n그리고 미림을 1큰술 넣어서\n잡내를 조금 더 없애주면 됩니다.', '5. 양념을 골고루 섞은 후\n지글지글 볶아주고요.', '6. 양념이 맛깔스럽게 나게 볶아줍니다.', '7. 먹음직스러운 비주얼이 만들어지면 \n양파를 넣고 다시 볶아주고요.', '8. 홍고추 청양고추를 썰고\n대파도 어슷 썰고요.', '9. 볶아진 고기에 \n대파와 청양고추 붉은 고추를 넣고\n섞듯이 센 불로\n1분에서 2분 정도로 더 볶고 불을 끕니다.', '10. 붉은 고추와 청양고추를 넣어서\n색도 곱고요.\n매콤한 맛도 나서 좋더라고요.', '11. 고기가 야들야들 부드럽고\n굴 소스를 넣어 \n맛있는 양념이 만들어졌어요.']","['돼지고기', '돼지고기요리', '돼지고기볶음', '볶음요리', '주말요리', '간단요리']"
510,깐풍새우,2,메인반찬,30,초급,"['냉동새우 ', '쌀가루 ', '감자전분 ', '양파 ', '당근 ', '소금 ', '후추 ', '맛술 3큰술', '간장 1큰술', '설탕 2큰술', '식초 2큰술', '감자전분 0.3큰술']","['1. 냉동새우를 미리 냉장고에 넣어서 자연 해동하거나 시간이 없을 때는 재료를 준비하는 동안 녹을 수 있게 찬물에 담가서 해동시켜 줍니다.', '2. 해동한 새우에 소금, 후추 살짝 넣고, 쌀가루 : 100% 감자전분 = 1 : 1 로 섞어줍니다. 튀김반죽하듯이 물을 넣어서 두껍게 옷을 입혀 주지 않고 해동한 새우에 자연스럽게 있는 물기로 날가루가 보이게 가볍게 옷을 입혀 줄거에요.', '3. 양파, 당근을 잘게 다져서 반줌 정도 준비해요. 냉장고에 있는 야채 아무거나 이용해도 상관없구요, 정말 간단하게 만들려면 채소 준비하지 않아도 괜찮아요.', '4. 깐풍소스는 딱 한접시 분량이라 소스양이 적은데 재료양을 늘린다고 소스양도 2배 3배 똑같이 늘리면 간이 짤 수 있어요. 다른건 동일한 비율로 늘려도 간장양은 간 조금씩 적게 넣어야 해요.', '5. 새우는 오일 살짝 두른 팬에 노릇하게 튀기듯 굽듯 익혀 줍니다.', '6. 새우 튀겼던 팬 그대로 남은 오일에 양파, 당근을 볶다가 소스 넣고 살짝한 바글바글 끓이고 불을 꺼 주세요.', '7. 새우 넣고 휘리릭 버무려 주면 완성!']",[]
511,조기조림,4,메인반찬,30,아무나,"['조기 4마리', '무 200g', '양파 1/2개', '청양고추 3개', '청양홍고추 2개', '대파 2대', '고추장 0.5큰술', '고춧가루 4큰술', '마늘 3큰술', '생강 1큰술', '진간장 5큰술', '맛술 2큰술', '올리고당 2큰술', '물 3컵']","['1. 무는 반으로 자르고\n다시 반으로 자른 후 1cm 두께로 잘랐어요.', '2. 후라이팬에 조기를 올리고 \n(양념이 잘 배게 조기에 칼집을 넣어줬어요.)', '3. 양파는 1/2 분량만 사용하고요.\n1cm 두께로 잘랐어요.\n생강과 마늘은 잘게 다지고요.\n생강을 넣으면 확실히 생선 비린내가 \n많이 잡히더라고요.', '4. 조기조림 양념장 만들어요.\n마늘 3 큰 술, 생강 1 큰 술, 진간장 5 큰 술, \n고추장 0.5 큰 술 올리고당 2 큰 술.\n맛술 2큰술', '5. 고춧가루 4 큰 술, \n물 3컵(600ml) 붓고 \n살살 풀어 주고요', '6. 조기 옆으로 양파 올리고요.\n양념장 만든 것을 붓고요.\n그런 후 \n중간불 이상으로 10분 조려요.\n중간중간 거품제거하고요.\n거품을 제거해야 생선 비린내가 없어져요.', '7. 조기를 불에 올리고 \n야채도 자르고요.\n고추 종류는 반으로 가르고 \n씨를 제거하고 2cm로 자르고요.\n걍 넣어도 매콤한 게 좋아요.\n대파도 2cm로 잘랐어요.', '8. 거품 많이 생기지요?\n꼭 걷어내셔야 해요.~\n조기 위로 양념장을 뿌려줘서\n조기에도 간이 잘 배게 만들어 줍니다', '9. 10분 정도 졸이고 \n뚜껑 덮고 중간불 이하로 5분 정도 조립니다.', '10. 이런 정도가 되면 대파와 고추를 올리고 \n다시 뚜껑 덮고 \n약불로 5분 조립니다.', '11. 양념을 살살 조기 위에 뿌려주고요.', '12. 조기조림 얼큰하게 조려졌는데요.\n밥반찬으로도 좋고요.\n술안주로 좋아요.~']","['조기조림', '조기요리', '조기', '생선조림', '술안주', '밥도둑', '밥반찬']"
512,꽁치무조림,3,메인반찬,30,초급,"['꽁치캔 1캔', '무 3토막', '물 100ml', '꽁치캔                                                                                국물 1캔', '대파 1/2대', '청양고추 1개', '통깨 약간', '들기름 1T', '후추 약간', '간장 4T', '미림 1T', '다진마늘 1/2T', '올리고당 1T', '고추가루 1T']","['1. 무를 냄비 바닥에 깔아주고 물 100ml넣어서 뚜껑을 닫고 약불로 10분간 끓여주세요뚝배기 조리시엔 물이 금방 졸아요(참고 해주세요)', '2. 캔꽁치 국물은 따로 담아두고 꽁치는 가위로 잘라주세요가위로 꼭 자르지 않아도 돼요', '3. 캔꽁치 국물을 담아논 곳에 모든 양념을 부어 주세요.싱겁게 드시는 분들은 간장 양을 줄여 주세요~', '4. 꽁치를 무위에 올리고 양념물 을 부어주고 뚜껑을 비스듬히 닫고 중불로 되직 해질 때까지 끓여주세요 중간중간 국물을 수저로 꽁치에 올려주세요중불', '5. 국물이 점점 졸아들어요 무가 보일듯 하게 졸여지면 그때 파와 고추를 넣어요', '6. 뚜껑을 연채로 국물이 거의 졸여지고 무가 투명해지면 통깨와 들기름 1T로 마무리 해주세요']","['꽁치', '꽁치조림', '캔꽁치', '캔꽁치조림', '술안주', '조림', '생선조림', '꽁치요리', '오늘반찬', '오늘요리', '오늘뭐먹지']"
513,제육볶음,,메인반찬,,,"['돼지고기앞다리살 700g', '양파 1개', '깻잎 10장', '식용유 약간', '통깨 약간', '진간장 3큰술', '고추장 2큰술', '고춧가루 1큰술', '매실액 3큰술', '올리고당 2큰술', '맛술 2큰술', '다진 마늘 1.5큰술', '생강가루 약간', '후춧가루 약간', '참기름 약간']","['1. 돼지고기는 먹기 좋은 크기로 썰어줍니다. 돼지고기는 비타민 B1이 풍부한 앞다리살로 준비했어요.', '2. 분량의 양념장 재료 고추장, 고춧가루, 진간장, 매실액, 올리고당, 맛술, 다진 마늘, 생강가루, 후춧가루를 넣어 고루 섞어줍니다. 참기름은 마지막에 넣어 주려고 사용하지 않았어요.', '3. 썰어 놓은 돼지고기는 볼에 담고 양념장을 넣어 버무려서 30분 정도 숙성시켜줍니다.', '4. 양파는 껍질을 벗겨 씻은 후 채 썰고 깻잎은 흐르는 물에 씻은 후 반으로 썰어줍니다. 매운맛의 양파는 소화를 돕고 신진대사를 원활히 하며 육류와 잘 어울린답니다.', '5. 달군 프라이팬에 식용유를 두르고 재워둔 돼지고기를 넣어 볶아줍니다.', '6. 양파와 깻잎을 넣고 볶은 후 참기름을 넣어 고루 섞은 다음 불에서 내려요.', '7. 제육볶음을 접시에 담고 통깨를 살짝 뿌려냅니다.']",[]
514,대패제육볶음,2,메인반찬,15,초급,"['대패삼겹살 400g', '양파 1/2개', '대파 1대', '설탕 1T', '참기름 적당량', '통깨 적당량', '고추장 1T', '간장 2T', '고춧가루 1T', '맛술 1T', '올리고당 1T', '다진 마늘 1스푼']","['1. 먼저 대파와 양파를 채 썰어 준비해 주세요.', '2. 제육볶음 양념장을 만들어 줄 차례.\n고추장 1T, 간장 2T, 고춧가루 1T, 맛술 1T, 올리고당 1T, 다진 마늘 1스푼을 넣고 섞어주세요.매콤한것을 좋아한다면 고춧가루 양을 늘리고 고추도 썰어 넣어주셔도 좋아요 .', '3. 달궈진 팬에 대패삼겹살을 넣고 볶아주세요.\n대패 삼겹살에서 어느 정도의 기름이 나오면 대파를 넣고 함께 볶아주세요.', '4. 고기에 설탕 1T를 넣고 센불로 고기와 함께 볶아주세요.\n백종원의 비법으로 설탕의 분자가 크기 때문에 고기 사이에 잘 스며들게 되고 나중에 양념이 잘 베일 수 있도록 해주는 역할을 해준답니다.\n\n\u200b', '5. 양파를 넣고 가볍게 볶아주세요.\n그다음 양념장을 넣고 중약불에서 볶아주세요.', '6. 양념장이 고기에 잘 베였다면 불을 끄고 참기름과 통깨를 적당량 뿌려주세요.', '7. 이렇게 하여 완성이 된 대패삼겹살 제육볶음이에요!!']","['제육볶음', '대패삼겹살', '백종원요리', '야식', '돼지고기요리', '삼겹살요리']"
515,등갈비김치찜,4,메인반찬,60,초급,"['돼지등갈비 1kg', '신김치 ', '양파 ', '청양고추 ', '고춧가루 3큰술', '고추장 1큰술', '다진 마늘 1큰술', '설탕 1큰술', '맛술 1큰술', '매실액 1큰술', '후춧가루 약간']","['1. 메인 재료인 돼지 등갈비', '2. 찬물에 2시간가량 담가서 핏물을 제거해줍니다', '3. 끓는 물에 넣어 한번 삶아주고', '4. 찬물에 헹구면서 등갈비에 붙어있는 투명막 같은 걸 제거해줍니다 :) \n(꼭 안 하셔도 되는데 막을 제거하면 더 부드럽게 먹을 수 있습니다)', '5. 먹기 편하게 가위로 뼈대를 하나씩 잘라 주세요', '6. 양념장 만들기\n【 고춧가루 3 큰 술, 고추장 1 큰 술, 다진 마늘 1 큰 술, 설탕 1 큰 술, 맛술 1 큰 술, 매실액 1 큰 술, 후춧가루 약간 】\n-밥숟가락 계량', '7. 전골냄비에 양파를 먼저 깔아둡니다', '8. 손질된 등갈비를 양파 위에 올려주고', '9. 만들어 둔 양념장을 등갈비에 발라줍니다', '10. 위에는 김치 듬뿍 >', '11. 청양고추로 마무리!! 하고 \n자박할때까지 물을 부어줍니다', '12. 뽀글뽀글 끓이면 완성', '13. 살도 쏙쏙 잘 발라져서 \n뼈 붙잡고 먹는 맛이 있는 \n등갈비김치찜']","['등갈비요리', '술안주', '등갈비찜', '등갈비김치찜']"
